service,property,property_class,property_type
AarhusTrafficData201319,Property-fd0c5c71-b904-4975-a04b-a454cddcdd98,EstimatedTime,traffic_report
AarhusTrafficData201345,Property-00bd407a-9ca4-4b11-9db2-ba602b063e86,CongestionLevel,traffic_report
AarhusTrafficData201345,Property-34359c92-dd74-4173-bd26-e45207e0ac1d,MeasureTime,traffic_report
AarhusTrafficData201345,Property-42696659-9545-4ff1-8eb4-9a673ce7f956,AvgSpeed,traffic_report
AarhusTrafficData201345,Property-5c5beb0e-5950-411a-9cc7-0e85851a923a,EstimatedTime,traffic_report
AarhusTrafficData201345,Property-e69f344d-32ff-4936-8e6f-4b3a595e1217,VehicleCount,traffic_report
AarhusTrafficData201373,Property-25402e08-e0f2-4fe9-aebd-cacb003fc3be,MeasureTime,traffic_report
AarhusTrafficData201373,Property-7b16cd0a-25d0-4ccd-828a-b4f95bc978c2,VehicleCount,traffic_report
AarhusTrafficData201373,Property-9e4508ca-e54d-408d-9f0c-b7da43e0dc69,AvgSpeed,traffic_report
AarhusTrafficData201373,Property-cc8e6925-9c78-42c7-a353-d0861f66d17f,CongestionLevel,traffic_report
AarhusTrafficData201373,Property-fa6929ac-9723-4f15-a2ef-8dfa4bca8b3f,EstimatedTime,traffic_report
AarhusTrafficData201399,Property-1568fb33-09ea-47f9-bb32-f1466a9d99c0,VehicleCount,traffic_report
AarhusTrafficData201399,Property-4e9e3ff8-3066-4e6c-8fb8-f55bd1ac6a29,MeasureTime,traffic_report
AarhusTrafficData201399,Property-6cf5af0e-1bc8-428b-974a-dcc65fd51bc3,CongestionLevel,traffic_report
AarhusTrafficData201399,Property-96d58c58-a0e9-4a49-81ad-41d51afbc5a9,EstimatedTime,traffic_report
AarhusTrafficData201399,Property-a933d988-5d5c-4ac1-b814-a3b5cc14f4e5,AvgSpeed,traffic_report
AarhusTrafficData201427,Property-049a0cb7-01be-4558-9bd5-2e3a37331e6b,VehicleCount,traffic_report
AarhusTrafficData201427,Property-1ef4381b-61d4-43cd-b12c-ddd7d9a8b1b4,MeasureTime,traffic_report
AarhusTrafficData201427,Property-77fce9dc-dc7d-4365-9633-9623408ca091,EstimatedTime,traffic_report
AarhusTrafficData201427,Property-eeda09db-29a5-4ddb-86e7-e0e8fd14b7d4,CongestionLevel,traffic_report
AarhusTrafficData201427,Property-f12aa700-2d86-4c40-8550-4d3de8156a75,AvgSpeed,traffic_report
AarhusTrafficData201453,Property-877d0c2b-8080-4e90-aa05-f2df53da982d,AvgSpeed,traffic_report
AarhusTrafficData201453,Property-883e1d0a-4523-4789-a03d-afe789578a20,MeasureTime,traffic_report
AarhusTrafficData201453,Property-93b73b21-7d7d-4a4a-8d0d-90e993d7ba0a,CongestionLevel,traffic_report
AarhusTrafficData201453,Property-a308d39a-8a33-4fcd-9631-f164d5f288f5,EstimatedTime,traffic_report
AarhusTrafficData201453,Property-adebe291-37a9-4621-bb64-60e9fbd97e5e,VehicleCount,traffic_report
AarhusTrafficData201481,Property-7666025d-a592-4313-a39c-27bc2555df6d,AvgSpeed,traffic_report
AarhusTrafficData201481,Property-80c3fa7e-dd8e-4634-a764-88f117bed472,VehicleCount,traffic_report
AarhusTrafficData201481,Property-ba453a91-365a-4072-8193-a9fd286c52dc,MeasureTime,traffic_report
AarhusTrafficData201481,Property-bb4d864f-4776-44ad-8c5e-d1017009fabe,EstimatedTime,traffic_report
AarhusTrafficData201481,Property-f90fe87f-f5f3-4783-b4f9-6e0d6f2341e4,CongestionLevel,traffic_report
AarhusTrafficData201507,Property-1e3cc4a3-9e58-4d15-9f8d-bbbdb78b6abf,VehicleCount,traffic_report
AarhusTrafficData201507,Property-2259b981-659b-483b-bc95-f042baf1ecc9,EstimatedTime,traffic_report
AarhusTrafficData201507,Property-94560c07-445b-432b-9c2d-cd10d0a8e4e5,MeasureTime,traffic_report
AarhusTrafficData201507,Property-b12527bc-238d-45a9-ac43-dce44140738d,CongestionLevel,traffic_report
AarhusTrafficData201507,Property-b49e40b3-abd7-4bda-8641-255296aaa424,AvgSpeed,traffic_report
AarhusTrafficData201535,Property-2b901e55-b378-4c36-85fe-c5077806d1bb,VehicleCount,traffic_report
AarhusTrafficData201535,Property-5e96e857-7ed0-4f30-82db-3695c7fcb56e,EstimatedTime,traffic_report
AarhusTrafficData201535,Property-6ff1446e-4536-47a8-a9f7-b6f53d6c0cb5,AvgSpeed,traffic_report
AarhusTrafficData201535,Property-705b969b-d5a9-47cf-a933-259992be1d4f,CongestionLevel,traffic_report
AarhusTrafficData201535,Property-d42611cd-88bc-45ca-9a52-c53d869067a4,MeasureTime,traffic_report
AarhusTrafficData201561,Property-61992b80-e839-472f-94bb-a531f59f57eb,MeasureTime,traffic_report
AarhusTrafficData201561,Property-aaaf393c-f90c-49ff-bdef-39406a3e716a,AvgSpeed,traffic_report
AarhusTrafficData201561,Property-adadfe3d-dcb2-4bec-aaaa-c3c9c22daf0d,CongestionLevel,traffic_report
AarhusTrafficData201561,Property-bd4d0caf-ce68-4232-b726-d8a540c4e479,EstimatedTime,traffic_report
AarhusTrafficData201561,Property-f5003325-7297-4a00-af5f-972ba4baa45e,VehicleCount,traffic_report
AarhusTrafficData201589,Property-2c687763-2c26-4f2f-9ee7-0b5d32daf546,EstimatedTime,traffic_report
AarhusTrafficData201589,Property-600526ae-c4a6-452a-bd4d-7c8159e45759,VehicleCount,traffic_report
AarhusTrafficData201589,Property-6e6256e3-5386-4b59-8101-17794d5882f8,CongestionLevel,traffic_report
AarhusTrafficData201589,Property-d5e298c3-98b0-41e1-8c61-f27edc564fe7,MeasureTime,traffic_report
AarhusTrafficData201589,Property-dfd7e336-ad77-4adc-a28d-897c8cd44231,AvgSpeed,traffic_report
AarhusTrafficData201615,Property-2d361f84-abf9-4926-9a6a-b9dfd28ffb70,MeasureTime,traffic_report
AarhusTrafficData201615,Property-2e4446b5-5587-438e-a1d9-9d25740da47e,CongestionLevel,traffic_report
AarhusTrafficData201615,Property-4b03445a-c0c0-4349-8fc9-323da145bacc,VehicleCount,traffic_report
AarhusTrafficData201615,Property-58fa9ba9-8ccc-4afe-b453-5988acdf757d,EstimatedTime,traffic_report
AarhusTrafficData201615,Property-6e6e322f-71bf-4517-9aa7-fb73a506efc5,AvgSpeed,traffic_report
AarhusTrafficData201643,Property-3c569e1e-4fbe-44d7-8250-75a77d81d02a,MeasureTime,traffic_report
AarhusTrafficData201643,Property-5fe3d0ca-9bf7-4141-b48b-5cc594259695,VehicleCount,traffic_report
AarhusTrafficData201643,Property-8a0cd780-c60c-487e-b08c-78a1cc6f4086,CongestionLevel,traffic_report
AarhusTrafficData201643,Property-d383203b-5351-4ef4-a79b-d8ce143d1971,AvgSpeed,traffic_report
AarhusTrafficData201643,Property-ebcff12a-3501-40ea-a9d4-2a12ee3013d2,EstimatedTime,traffic_report
AarhusTrafficData201669,Property-37d1d209-77d4-46dd-921f-d96217241541,EstimatedTime,traffic_report
AarhusTrafficData201669,Property-be7172b1-6783-4ec2-9194-120e0d423ab8,VehicleCount,traffic_report
AarhusTrafficData201669,Property-cbd60ebf-4783-49c3-8571-ffef27d240e8,CongestionLevel,traffic_report
AarhusTrafficData201669,Property-cfbf2813-023a-47a6-9de6-c26eb26ef2f1,AvgSpeed,traffic_report
AarhusTrafficData201669,Property-e9612802-5fea-4a40-83b0-4acec9a3bfd1,MeasureTime,traffic_report
AarhusTrafficData201696,Property-49d25344-2023-4da9-8855-de3795607b65,VehicleCount,traffic_report
AarhusTrafficData201696,Property-7325ed3c-22eb-452b-9840-c2bec34bafd2,MeasureTime,traffic_report
AarhusTrafficData201696,Property-c6468e79-3865-457a-b909-896216d997b5,EstimatedTime,traffic_report
AarhusTrafficData201696,Property-f04f4038-15d5-4085-9c7c-e15a9bf9864d,CongestionLevel,traffic_report
AarhusTrafficData201696,Property-fe7f4593-88fb-4763-8b6e-96feec0bc463,AvgSpeed,traffic_report
AarhusTrafficData201722,Property-3a50d47c-b339-4aed-883c-4cda11d2596e,CongestionLevel,traffic_report
AarhusTrafficData201722,Property-5dbb75a0-aed2-4787-a208-9f277f0f0be8,EstimatedTime,traffic_report
AarhusTrafficData201722,Property-971947b8-5b70-4537-86c8-94297abc5e28,AvgSpeed,traffic_report
AarhusTrafficData201722,Property-aa0da3b5-0ec5-4f74-88d7-1f44217cffbe,VehicleCount,traffic_report
AarhusTrafficData201722,Property-ad798571-90e4-4a01-ac42-a33d219c4c1d,MeasureTime,traffic_report
AarhusTrafficData201749,Property-727e3903-2bc1-4969-bdd1-998740688fa0,CongestionLevel,traffic_report
AarhusTrafficData201749,Property-7cd9c7be-213d-450d-ac10-cf17d9050fee,AvgSpeed,traffic_report
AarhusTrafficData201749,Property-a267309a-6e18-4a6b-aa42-cd52da6cf0a5,MeasureTime,traffic_report
AarhusTrafficData201749,Property-fabc0197-436f-43ca-b516-4fc3c157f875,EstimatedTime,traffic_report
AarhusTrafficData201749,Property-fb0e590a-8a3d-4367-a07c-41258c56241d,VehicleCount,traffic_report
AarhusTrafficData201775,Property-0f9f27cf-95bc-4585-8e63-09733110ca14,CongestionLevel,traffic_report
AarhusTrafficData201775,Property-3979e9fd-0a2a-4509-8227-53d8e8f6651f,MeasureTime,traffic_report
AarhusTrafficData201775,Property-3ce41020-8a73-4cfc-84aa-0cd2a0b1c887,VehicleCount,traffic_report
AarhusTrafficData201775,Property-45984fa8-4c66-4aad-9c16-4934fb15a988,EstimatedTime,traffic_report
AarhusTrafficData201775,Property-890af800-7421-43b5-9b8e-14524430bc90,AvgSpeed,traffic_report
AarhusTrafficData201802,Property-1ec2c0ff-40a2-41a5-8223-230086e51b1b,EstimatedTime,traffic_report
AarhusTrafficData201802,Property-6feeea11-f835-4bb1-a1f2-d1fe69d7288a,MeasureTime,traffic_report
AarhusTrafficData201802,Property-7e0ea7af-4232-4271-8e09-f18ca614b910,AvgSpeed,traffic_report
AarhusTrafficData201802,Property-990f3385-9561-4d70-a87a-d0a7770949a4,CongestionLevel,traffic_report
AarhusTrafficData201802,Property-b3198bff-db87-44c6-a46b-dedfef37cca2,VehicleCount,traffic_report
AarhusTrafficData201828,Property-5d39ca14-6037-4782-a487-ef96325d738a,AvgSpeed,traffic_report
AarhusTrafficData201828,Property-8a513c97-d18b-40dd-8ea6-12837a102aef,VehicleCount,traffic_report
AarhusTrafficData201828,Property-bc46308a-8aa8-4501-bc49-8713e973684e,MeasureTime,traffic_report
AarhusTrafficData201828,Property-db58e730-2ed1-462a-8232-5a5a72f968a4,EstimatedTime,traffic_report
AarhusTrafficData201828,Property-e7b269c9-b7d1-4c0b-a4aa-5347555363a6,CongestionLevel,traffic_report
AarhusTrafficData201855,Property-15906ba2-b0d7-413e-bdd3-6b3343ca7e4f,VehicleCount,traffic_report
AarhusTrafficData201855,Property-bcada86f-562e-4c7f-8cb6-8292a78c71c8,EstimatedTime,traffic_report
AarhusTrafficData201855,Property-ccac0fa9-8896-4f7f-b862-a2baf159a36a,CongestionLevel,traffic_report
AarhusTrafficData201855,Property-f62f10fa-ef48-4a27-a595-cfde683eb006,AvgSpeed,traffic_report
AarhusTrafficData201855,Property-f90fb56f-8294-4fc2-ba63-591eea26ce27,MeasureTime,traffic_report
AarhusTrafficData201881,Property-0eeb506d-9a56-46a6-af7a-da2d1600734f,AvgSpeed,traffic_report
AarhusTrafficData201881,Property-77cd5a4e-7c1b-4903-99dc-ce2c7ef22715,VehicleCount,traffic_report
AarhusTrafficData201881,Property-7a58ab59-77c1-44db-ba6c-ba2fe493f1b9,CongestionLevel,traffic_report
AarhusTrafficData201881,Property-a742bd4b-e4b2-4caf-bfff-fbdfea05b34e,MeasureTime,traffic_report
AarhusTrafficData201881,Property-ac78690d-9b6b-45f9-ae3b-643b18185aa8,EstimatedTime,traffic_report
AarhusTrafficData201908,Property-216c999c-8b6b-4df1-8bc0-b6bb40fa562d,CongestionLevel,traffic_report
AarhusTrafficData201908,Property-41b871a5-6b78-47fb-9f6f-132dee813ef1,EstimatedTime,traffic_report
AarhusTrafficData201908,Property-6393d4d3-51de-40d2-9203-55db0f6397d9,MeasureTime,traffic_report
AarhusTrafficData201908,Property-8d812886-820c-4d80-97b7-10e284d9b245,VehicleCount,traffic_report
AarhusTrafficData201908,Property-d7e6381a-9683-4a1d-99a6-297614a9151f,AvgSpeed,traffic_report
AarhusTrafficData201934,Property-2e56fe85-444e-46c8-964b-0f542b360d7f,MeasureTime,traffic_report
AarhusTrafficData201934,Property-7a452a22-fd65-46c5-a2a5-835c0a70a1fe,VehicleCount,traffic_report
AarhusTrafficData201934,Property-b05a5250-89b1-42c1-b477-d739e0f17635,CongestionLevel,traffic_report
AarhusTrafficData201934,Property-dc142c62-6151-478e-bc35-ed7fea7f72e6,EstimatedTime,traffic_report
AarhusTrafficData201934,Property-e02963a6-de34-45f2-bbd7-33c290a67eec,AvgSpeed,traffic_report
AarhusTrafficData201961,Property-09bfa64d-53c7-4c61-8b0a-4743754baa4b,VehicleCount,traffic_report
AarhusTrafficData201961,Property-2902b823-e396-4a93-8bc5-b72810b948fd,AvgSpeed,traffic_report
AarhusTrafficData201961,Property-295b88cc-3784-45f2-be54-adf867414c1d,CongestionLevel,traffic_report
AarhusTrafficData201961,Property-5eb31e15-f27b-432a-921d-a36a3ade8c3c,MeasureTime,traffic_report
AarhusTrafficData201961,Property-cc33954f-7d55-4d26-ab2f-6c494411e298,EstimatedTime,traffic_report
AarhusTrafficData203530,Property-269ddc45-ee1b-42b4-b8a0-a27ebc647943,AvgSpeed,traffic_report
AarhusTrafficData203530,Property-4be0e2bf-2239-4eeb-8378-4685c998bb3e,CongestionLevel,traffic_report
AarhusTrafficData203530,Property-4c3e1955-9ef8-4585-889d-11bcb1d1d545,VehicleCount,traffic_report
AarhusTrafficData203530,Property-f57c96fd-02e1-4866-b928-566160cf6d26,MeasureTime,traffic_report
AarhusTrafficData203530,Property-fe839528-79b7-4f33-bb5a-87cc01a5af6f,EstimatedTime,traffic_report
AarhusTrafficData203557,Property-0ea71d50-0e48-4625-80d2-4916d9736388,CongestionLevel,traffic_report
AarhusTrafficData203557,Property-6f36bbb1-ee3c-459f-b81f-93f0c15b3222,MeasureTime,traffic_report
AarhusTrafficData203557,Property-7ebe1696-eede-49c9-99b2-0b9f8f187f26,AvgSpeed,traffic_report
AarhusTrafficData203557,Property-8cf5f86b-9cd9-4bc2-8380-5d0a50fe6fe7,EstimatedTime,traffic_report
AarhusTrafficData203557,Property-b010286f-54ae-4865-8db2-9906f57bf5b1,VehicleCount,traffic_report
AarhusTrafficData203583,Property-2629df5e-7ada-48ba-beb5-89071777ff8a,CongestionLevel,traffic_report
AarhusTrafficData203583,Property-3b4e6db8-9609-41d3-bac9-3bcd2419a39f,VehicleCount,traffic_report
AarhusTrafficData203583,Property-3f56b1a1-0480-441f-b10a-0f424703a378,EstimatedTime,traffic_report
AarhusTrafficData203583,Property-c0cb2952-fa93-44d5-b194-c55d271c397a,AvgSpeed,traffic_report
AarhusTrafficData203583,Property-c515a526-5d6b-485f-ad58-7c186f547387,MeasureTime,traffic_report
AarhusTrafficData203610,Property-273c6a08-d129-4a38-9c82-d7c9291d12bc,AvgSpeed,traffic_report
AarhusTrafficData203610,Property-621471e0-dbac-4e95-8589-edfc159e15dc,CongestionLevel,traffic_report
AarhusTrafficData203610,Property-96f4b530-9a3a-43e1-9780-f4de1d0cb829,VehicleCount,traffic_report
AarhusTrafficData203610,Property-c258f1b3-623b-4d02-9ca8-73b6de549466,EstimatedTime,traffic_report
AarhusTrafficData203610,Property-fba08caa-6e60-45c8-b2d2-fa0949c0c87a,MeasureTime,traffic_report
AarhusTrafficData203636,Property-134b6ac4-c9b3-4741-ba17-86630bd62bcd,CongestionLevel,traffic_report
AarhusTrafficData203636,Property-29dbb2f6-6cdd-4b14-9bb4-ddee9b7ee178,EstimatedTime,traffic_report
AarhusTrafficData203636,Property-31014f3a-157a-4a6e-8bc2-30853b945fd0,VehicleCount,traffic_report
AarhusTrafficData203636,Property-8c76e82b-6499-4e29-9c2b-8a5aaeb997e6,MeasureTime,traffic_report
AarhusTrafficData203636,Property-ad38ab69-48bf-485a-b002-2ae90b12c8cd,AvgSpeed,traffic_report
AarhusTrafficData203663,Property-32d2d997-2f98-48ba-84a8-c402ce6c8972,MeasureTime,traffic_report
AarhusTrafficData203663,Property-69853987-fff6-4738-a38c-2901ef57899c,CongestionLevel,traffic_report
AarhusTrafficData203663,Property-7e5eb735-6124-4fde-8380-b6aa2863ef78,VehicleCount,traffic_report
AarhusTrafficData203663,Property-80eacbb6-d92b-4702-9e99-0d9bf286fb42,EstimatedTime,traffic_report
AarhusTrafficData203663,Property-dbf7ef4f-b97c-4f0d-b972-c009bbac2ab4,AvgSpeed,traffic_report
AarhusTrafficData203689,Property-39c62565-cb65-4d9d-b1a5-2ff7412bf326,AvgSpeed,traffic_report
AarhusTrafficData203689,Property-3fce1ca4-ba14-44cd-aa33-d348772feb0f,CongestionLevel,traffic_report
AarhusTrafficData203689,Property-4413a491-12f2-4c90-b9d9-3eb57e60c349,VehicleCount,traffic_report
AarhusTrafficData203689,Property-7566717f-d488-43a4-9ced-f137393dfc4d,MeasureTime,traffic_report
AarhusTrafficData203689,Property-a709a13b-09c5-4de6-b783-d5ab87eadecf,EstimatedTime,traffic_report
AarhusTrafficData203716,Property-5bb3a79f-3939-49de-98ae-d2d503773c0c,EstimatedTime,traffic_report
AarhusTrafficData203716,Property-6f75d551-81fe-4755-986b-5f51267b8356,VehicleCount,traffic_report
AarhusTrafficData203716,Property-74d10182-18e3-4590-9345-64132f368056,MeasureTime,traffic_report
AarhusTrafficData203716,Property-c8823063-5c46-4b27-bca6-865b91faac26,CongestionLevel,traffic_report
AarhusTrafficData203716,Property-e264578c-1d39-49b7-8bfc-4c0e2130f2f9,AvgSpeed,traffic_report
AarhusTrafficData203742,Property-1b494b83-ed86-487f-8e84-e1508f4dbbc6,EstimatedTime,traffic_report
AarhusTrafficData203742,Property-4d63ed94-db01-4150-a720-948a66681fe7,AvgSpeed,traffic_report
AarhusTrafficData203742,Property-56de27e4-9770-498b-b7e7-573701abfa99,CongestionLevel,traffic_report
AarhusTrafficData203742,Property-7033d452-a4d0-4355-beda-b4e8a5f9f1c0,MeasureTime,traffic_report
AarhusTrafficData203742,Property-8bb8c00d-932b-4b39-8f57-fcb0ee4bb559,VehicleCount,traffic_report
AarhusTrafficData203769,Property-24ac6a5e-5587-4bfe-94e8-fa796822de1c,MeasureTime,traffic_report
AarhusTrafficData203769,Property-49491557-cec6-4cbc-a47f-6605d5675e26,CongestionLevel,traffic_report
AarhusTrafficData203769,Property-a198e32e-8ef7-43e1-9247-10ce77dc7006,AvgSpeed,traffic_report
AarhusTrafficData203769,Property-b0a47c82-480b-4b77-b1d0-bf1c3dfd818e,EstimatedTime,traffic_report
AarhusTrafficData203769,Property-d2b971ff-49fb-4d78-bfff-e99f11fc5ec1,VehicleCount,traffic_report
AarhusTrafficData203795,Property-06957bd1-0e6d-43ad-888a-6f45c7db11db,VehicleCount,traffic_report
AarhusTrafficData203795,Property-5830b02c-54b9-421d-a039-29e4fcf332fa,MeasureTime,traffic_report
AarhusTrafficData203795,Property-673d325c-506e-488c-837a-17f8c79c7ad3,AvgSpeed,traffic_report
AarhusTrafficData203795,Property-ecec323a-56b0-4cca-9086-fc22f95f50d4,CongestionLevel,traffic_report
AarhusTrafficData203795,Property-efa4db2a-0e0f-4547-ae45-72bb9b5846c4,EstimatedTime,traffic_report
AarhusTrafficData203822,Property-454b9269-b82a-4196-bc3d-65afef1b6635,AvgSpeed,traffic_report
AarhusTrafficData203822,Property-4956f0a9-fbc2-49da-83ed-304dd159c878,EstimatedTime,traffic_report
AarhusTrafficData203822,Property-798ea822-cf8a-424d-b50b-9822454344c9,VehicleCount,traffic_report
AarhusTrafficData203822,Property-7d1ba873-a73e-4d3b-ac8a-a5b0653b1b68,CongestionLevel,traffic_report
AarhusTrafficData203822,Property-ea8ed6fa-5249-4baa-8613-13fe4bcc0bde,MeasureTime,traffic_report
AarhusTrafficData203848,Property-0a0b5d9f-f0ba-457d-af37-e6ea8862e83d,VehicleCount,traffic_report
AarhusTrafficData203848,Property-4421f261-c7d9-4389-b73b-37d2fbb11824,MeasureTime,traffic_report
AarhusTrafficData203848,Property-4f40dabf-12b7-4870-842a-d18a33642e4c,AvgSpeed,traffic_report
AarhusTrafficData203848,Property-835da95a-247c-4342-ae9a-d48e663c3307,CongestionLevel,traffic_report
AarhusTrafficData203848,Property-ad5239ec-ad0a-4794-90d2-133c670cfc54,EstimatedTime,traffic_report
AarhusTrafficData203875,Property-11324447-191a-47f6-9c32-12b1e53873b8,MeasureTime,traffic_report
AarhusTrafficData203875,Property-6c13182d-fbb9-42f7-92c8-8fd6a14bb3d2,AvgSpeed,traffic_report
AarhusTrafficData203875,Property-7529f9f6-35cb-4466-99a1-d6d15c649a9e,CongestionLevel,traffic_report
AarhusTrafficData203875,Property-df2a1985-4035-43a4-ab8b-a93f23d6a609,EstimatedTime,traffic_report
AarhusTrafficData203875,Property-e6e5a552-a175-494a-bfa1-69dee43d6699,VehicleCount,traffic_report
AarhusTrafficData203901,Property-082390e7-0f43-47cf-8bae-a5b1716669c0,CongestionLevel,traffic_report
AarhusTrafficData203901,Property-2d20e016-41e8-4991-b4ef-c0bdf3249672,AvgSpeed,traffic_report
AarhusTrafficData203901,Property-89d7470c-6a5a-49ba-9377-748b6e4b5fb1,MeasureTime,traffic_report
AarhusTrafficData203901,Property-ab657026-c915-4cae-91e6-e9ab44adb2d6,EstimatedTime,traffic_report
AarhusTrafficData203901,Property-b207d24f-848f-4e7a-ba9e-c464dce269f3,VehicleCount,traffic_report
AarhusTrafficData203928,Property-1f49705d-25ee-4f80-aba6-923bf425d81c,AvgSpeed,traffic_report
AarhusTrafficData203928,Property-6e9ed5cd-4218-4053-8b58-445a4680733c,VehicleCount,traffic_report
AarhusTrafficData203928,Property-c148b775-91f5-4e13-93ae-e1a1dc4eaf28,EstimatedTime,traffic_report
AarhusTrafficData203928,Property-d48cee45-6d0e-4bfe-8ed5-5f4912cf7196,CongestionLevel,traffic_report
AarhusTrafficData203928,Property-e454a1ed-3fcb-4222-867b-0cff3ecf8154,MeasureTime,traffic_report
AarhusTrafficData203954,Property-1fd680e7-0f72-459a-af5c-b6e426534399,CongestionLevel,traffic_report
AarhusTrafficData203954,Property-3671b78a-a135-466f-9bc0-4053b1bd8743,AvgSpeed,traffic_report
AarhusTrafficData203954,Property-4b2cb6cc-e8a7-4742-b728-af1009a0fc80,VehicleCount,traffic_report
AarhusTrafficData203954,Property-656c5a7f-2571-4073-8b23-c6a7a9852b48,EstimatedTime,traffic_report
AarhusTrafficData203954,Property-94243b9e-6756-44c0-a0ae-2fe5544abca3,MeasureTime,traffic_report
